hashed_id,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Last Seen Flow Element ID,Last Seen Question IDs,consent,pledge,sound_check,sound_check_DO,cave_1,lion_1,potatoes_1,banjo_1,look_left_1,clap_1,sad_1,maple_syrup_1,cats_1,opera_1,dance_1,song_1,window_1,garbage_1,pond_1,yellow_1,attn_check_1,check_task,check_task_DO,AI,gender,gender_4_TEXT,race,race_15_TEXT,education,issues,about,condition,num_generics,total_utt,training_structure,training_features_order,Q_DataPolicyViolations,FL_12_DO,InductionTask_DO
e49f8263eabc,2026-08-17 14:48:43,2026-08-17 14:59:15,IP Address,100,632,True,2026-08-17 14:59:16,R_1HAFjPfGQibqHGF,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|bird|pig|cow|horse,75,15,65,50,50,30,25,25,25,25,40,55,75,35,40,45,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Female,NA,South or Southeast Asian,NA,"Master's (M.A., M.S.)",No confusion,"How people answer questions and perceive,a fictional group",baseline,NA,NA,NA,NA,NA,FL_14,cats|opera|garbage|maple_syrup|lion|dance|banjo|pond|potatoes|song|cave|look_left|window|clap|sad|attn_check|yellow
b57cdc066443,2026-08-17 14:51:48,2026-08-17 14:59:20,IP Address,100,451,True,2026-08-17 14:59:20,R_61uPVbUoPdMYcHf,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|dog|pig|cow|bird,3,8,48,32,10,24,31,16,14,60,62,73,22,12,38,7,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Male,NA,Black or African American,NA,"Bachelor's (B.A., B.S.)",NA,To see how I evaluate people on limited info.,4/12,4,12,SSGSGSGSGSSS,bounce_ball_head|sleep_trees|freckles_feet|chase_shadows|can_flip_air|draw_stars_knees|babies_blankets|scared_ladybugs|climb_fences|like_sing|stripes_hair|flap_arms_happy,NA,FL_38,cats|clap|potatoes|yellow|attn_check|song|garbage|banjo|cave|window|sad|maple_syrup|dance|lion|look_left|pond|opera
20c8458d9e08,2026-08-17 14:46:44,2026-08-17 14:59:21,IP Address,100,757,True,2026-08-17 14:59:22,R_5qfZTb40FEYMQPL,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|pig|dog|horse|cow,10,5,50,50,50,50,50,50,1,50,100,75,0,25,100,50,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",None,Perceptions,8/12,8,12,GGSSGGSSGGGG,freckles_feet|bounce_ball_head|can_flip_air|eat_flowers|climb_fences|dont_like_mud|flap_arms_happy|hop_puddles|draw_stars_knees|sleep_trees|babies_blankets|chase_shadows,NA,FL_41,window|look_left|attn_check|yellow|opera|pond|dance|potatoes|maple_syrup|banjo|song|clap|lion|garbage|sad|cave|cats
7b860186b65f,2026-08-17 14:49:56,2026-08-17 14:59:26,IP Address,100,569,True,2026-08-17 14:59:27,R_5Cyf2jGWOGIeeMV,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|bird|dog|cow|pig,51,54,50,48,49,35,52,37,40,50,47,40,51,52,48,50,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Male,NA,Black or African American,NA,"Bachelor's (B.A., B.S.)",NA,answer questions about a fictional group of people,baseline,NA,NA,NA,NA,NA,FL_14,sad|window|cave|potatoes|opera|attn_check|maple_syrup|clap|song|cats|dance|lion|pond|yellow|banjo|garbage|look_left
de7df3c8e53c,2026-08-17 14:54:54,2026-08-17 14:59:27,IP Address,100,273,True,2026-08-17 14:59:28,R_7woJHLFYwlQxUxH,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|bird|dog|pig|cow,7,0,8,29,24,10,4,14,3,70,68,84,3,4,20,3,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",NA,not a clue,0/4,0,4,SSSS,flap_arms_happy|hop_puddles|scared_ladybugs|freckles_feet,NA,FL_15,look_left|dance|potatoes|clap|cave|attn_check|pond|garbage|window|lion|sad|song|cats|banjo|maple_syrup|yellow|opera
6c7a082e0a6f,2026-08-17 14:53:05,2026-08-17 14:59:32,IP Address,100,387,True,2026-08-17 14:59:33,R_7IBgAXWDeAdljMI,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|cow|pig|horse|bird,5,1,10,7,4,2,52,5,4,11,8,29,14,2,19,6,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American,Black or African American,Native American, American Indian, or Alaska Native",NA,"Bachelor's (B.A., B.S.)",NA,Bias?,4/12,4,12,GSSGSSSSSGSG,chase_shadows|climb_fences|dont_like_mud|dont_like_icecream|bounce_ball_head|like_sing|eat_flowers|freckles_feet|flap_arms_happy|babies_blankets|draw_stars_knees|scared_ladybugs,NA,FL_38,potatoes|pond|yellow|garbage|maple_syrup|song|cave|attn_check|opera|clap|banjo|dance|window|lion|look_left|sad|cats
f921768f8779,2026-08-17 14:51:19,2026-08-17 14:59:37,IP Address,100,498,True,2026-08-17 14:59:37,R_6YwYazJnqlYfsRZ,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|pig|cow|bird|horse,98,96,80,95,87,62,10,98,11,6,100,49,88,95,90,94,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",No,People perception of fictional group of people,4/16,4,16,GSSSSSSGSSSGSSGS,sleep_trees|stripes_hair|hop_puddles|babies_blankets|chase_shadows|climb_fences|dont_like_mud|like_sing|eat_flowers|dont_like_icecream|freckles_feet|draw_stars_knees|flap_arms_happy|can_flip_air|scared_ladybugs|bounce_ball_head,NA,FL_39,window|garbage|dance|sad|maple_syrup|potatoes|lion|yellow|cave|pond|attn_check|look_left|clap|banjo|song|cats|opera
870648a8f3d3,2026-08-17 14:50:18,2026-08-17 14:59:40,IP Address,100,561,True,2026-08-17 14:59:40,R_7LKaDWMfWzuv54d,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|bird|dog|cow|pig,1,1,20,10,1,1,1,1,5,10,10,40,1,1,5,1,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"Black or African American,Native American, American Indian, or Alaska Native",NA,Some college,N/A,Judgement and Sterotypes,8/16,8,16,GSSGGSGGSGSSGSGS,flap_arms_happy|chase_shadows|draw_stars_knees|freckles_feet|eat_flowers|scared_ladybugs|like_sing|dont_like_icecream|bounce_ball_head|hop_puddles|climb_fences|babies_blankets|dont_like_mud|stripes_hair|sleep_trees|can_flip_air,NA,FL_42,maple_syrup|window|cave|potatoes|clap|lion|dance|song|cats|attn_check|look_left|opera|yellow|banjo|sad|pond|garbage
a21b7b77d27d,2026-08-17 14:50:33,2026-08-17 14:59:43,IP Address,100,549,True,2026-08-17 14:59:43,R_7uHEDD8Wv6doLms,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|bird|pig|cow|horse,89,76,76,80,50,77,52,50,37,100,100,100,76,51,75,25,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,no problems,fictional groups and how they would behave,12/16,12,16,SGSGGGSGGGSGGGGG,dont_like_mud|like_sing|dont_like_icecream|hop_puddles|sleep_trees|eat_flowers|climb_fences|chase_shadows|freckles_feet|flap_arms_happy|babies_blankets|stripes_hair|can_flip_air|scared_ladybugs|draw_stars_knees|bounce_ball_head,NA,FL_44,yellow|banjo|clap|look_left|dance|maple_syrup|pond|attn_check|song|lion|opera|potatoes|cats|window|garbage|sad|cave
bc6a67dc766a,2026-08-17 14:51:37,2026-08-17 15:00:01,IP Address,100,504,True,2026-08-17 15:00:02,R_7k21yQcRcYNdHqV,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|pig|cow|horse|bird,10,15,75,35,50,10,40,40,15,10,70,85,15,20,85,25,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,Hispanic or Latino/a,NA,"Bachelor's (B.A., B.S.)",no problems here,analyzing what a society is like by actions that they do and clothes that they wear.,0/16,0,16,SSSSSSSSSSSSSSSS,climb_fences|can_flip_air|babies_blankets|bounce_ball_head|hop_puddles|flap_arms_happy|scared_ladybugs|chase_shadows|dont_like_mud|stripes_hair|sleep_trees|dont_like_icecream|eat_flowers|draw_stars_knees|freckles_feet|like_sing,NA,FL_35,yellow|pond|potatoes|sad|opera|dance|banjo|cats|window|cave|attn_check|maple_syrup|garbage|look_left|song|lion|clap
ece84b4f8721,2026-08-17 14:52:52,2026-08-17 15:00:13,IP Address,100,440,True,2026-08-17 15:00:13,R_7FYmxPgIhIgTGZH,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|bird|pig|cow|dog,1,100,1,100,23,100,100,100,0,6,100,100,0,0,100,50,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",no,Characteristics of fictional people who appear to be lighthearted and without issues,16/16,16,16,GGGGGGGGGGGGGGGG,stripes_hair|babies_blankets|dont_like_icecream|eat_flowers|flap_arms_happy|freckles_feet|chase_shadows|bounce_ball_head|can_flip_air|climb_fences|like_sing|hop_puddles|sleep_trees|scared_ladybugs|draw_stars_knees|dont_like_mud,NA,FL_45,garbage|yellow|look_left|opera|cave|potatoes|song|maple_syrup|window|lion|attn_check|dance|sad|clap|cats|banjo|pond
fda862d1e6fb,2026-08-17 14:51:10,2026-08-17 15:00:21,IP Address,100,551,True,2026-08-17 15:00:22,R_1KvgFSq7hWYS5Dd,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|horse|bird|dog|cow,40,26,40,29,36,25,35,25,20,32,15,33,32,25,25,31,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Female,NA,Hispanic or Latino/a,NA,"Bachelor's (B.A., B.S.)",NA,Percentages,0/12,0,12,SSSSSSSSSSSS,like_sing|dont_like_icecream|flap_arms_happy|eat_flowers|babies_blankets|can_flip_air|freckles_feet|chase_shadows|bounce_ball_head|stripes_hair|dont_like_mud|sleep_trees,NA,FL_34,look_left|garbage|lion|yellow|opera|song|banjo|sad|window|attn_check|potatoes|pond|clap|dance|maple_syrup|cats|cave
a44be66e0ff4,2026-08-17 14:52:41,2026-08-17 15:00:22,IP Address,100,460,True,2026-08-17 15:00:22,R_6N1Sv4bTqSvvDzf,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|dog|bird|cow|pig,50,50,50,50,50,50,100,100,100,50,100,100,100,50,100,100,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",NA,"No idea, really.",16/16,16,16,GGGGGGGGGGGGGGGG,stripes_hair|sleep_trees|like_sing|babies_blankets|dont_like_mud|climb_fences|freckles_feet|bounce_ball_head|chase_shadows|draw_stars_knees|dont_like_icecream|scared_ladybugs|flap_arms_happy|eat_flowers|can_flip_air|hop_puddles,NA,FL_45,look_left|attn_check|clap|banjo|cave|garbage|cats|pond|maple_syrup|potatoes|song|opera|window|yellow|lion|dance|sad
cca863bca0b4,2026-08-17 14:55:08,2026-08-17 15:00:28,IP Address,100,319,True,2026-08-17 15:00:29,R_7h7ec7SPJmzn0d3,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|cow|horse|pig|dog,8,4,25,15,1,10,5,1,4,8,11,25,1,1,60,15,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,Human assumptions,baseline,NA,NA,NA,NA,NA,FL_14,banjo|pond|song|maple_syrup|attn_check|cave|sad|potatoes|window|yellow|garbage|clap|dance|lion|look_left|opera|cats
1d635ff23086,2026-08-17 14:53:12,2026-08-17 15:00:32,IP Address,100,439,True,2026-08-17 15:00:32,R_7pgOELusOk5s4Sd,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|bird|cow|horse|pig,15,1,30,40,10,2,63,1,25,40,50,50,5,2,15,10,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Non-binary,NA,Hispanic or Latino/a,NA,"Bachelor's (B.A., B.S.)",NA,Probably looking at biases of a group of people based on what was shown to us?,4/4,4,4,GGGG,freckles_feet|scared_ladybugs|bounce_ball_head|eat_flowers,NA,FL_36,cats|potatoes|dance|banjo|opera|garbage|clap|pond|attn_check|lion|window|look_left|maple_syrup|song|cave|yellow|sad
7fd8a82a93a0,2026-08-17 14:52:28,2026-08-17 15:00:35,IP Address,100,486,True,2026-08-17 15:00:35,R_6mlfHCmazDLyiA0,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|cow|bird|horse|pig,29,69,20,9,44,62,88,62,24,11,61,90,13,50,89,11,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,Some college,NA,NA,12/16,12,16,GGGGSGGGGGSGSGGS,draw_stars_knees|like_sing|chase_shadows|hop_puddles|eat_flowers|dont_like_icecream|sleep_trees|bounce_ball_head|flap_arms_happy|scared_ladybugs|can_flip_air|freckles_feet|babies_blankets|dont_like_mud|climb_fences|stripes_hair,NA,FL_44,cats|garbage|clap|song|maple_syrup|cave|sad|potatoes|yellow|window|dance|opera|attn_check|look_left|pond|banjo|lion
b64e9e86482f,2026-08-17 14:54:08,2026-08-17 15:00:40,IP Address,100,392,True,2026-08-17 15:00:41,R_1qt0r2uNVCt87E1,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|horse|pig|dog|cow,20,20,20,20,20,20,20,20,20,20,50,20,20,20,50,20,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American,Black or African American",NA,Some college,NA,Racial prejudice,0/8,0,8,SSSSSSSS,freckles_feet|chase_shadows|scared_ladybugs|can_flip_air|climb_fences|dont_like_mud|dont_like_icecream|stripes_hair,NA,FL_24,window|lion|garbage|attn_check|look_left|song|sad|pond|opera|cave|dance|clap|potatoes|cats|banjo|maple_syrup|yellow
421f16f6c39f,2026-08-17 14:52:45,2026-08-17 15:00:41,IP Address,100,475,True,2026-08-17 15:00:41,R_1g5AdbalKBj4BZU,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|cow|pig|dog|bird,61,33,24,10,25,57,5,25,5,29,48,40,37,5,53,34,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,"Hispanic or Latino/a,Black or African American",NA,Some college,NA,about assumptions,8/12,8,12,GGGGGSGSSGSG,hop_puddles|freckles_feet|dont_like_icecream|dont_like_mud|climb_fences|stripes_hair|babies_blankets|eat_flowers|draw_stars_knees|sleep_trees|bounce_ball_head|scared_ladybugs,NA,FL_41,banjo|song|window|sad|cave|dance|maple_syrup|cats|attn_check|clap|look_left|lion|potatoes|garbage|opera|pond|yellow
c57f6460dfb9,2026-08-17 14:51:39,2026-08-17 15:01:04,IP Address,100,564,True,2026-08-17 15:01:04,R_30YHB7AtFwMVQjs,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|dog|horse|bird|cow,100,99,3,32,90,99,12,99,100,2,98,10,63,84,4,83,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people,No,Female,NA,Black or African American,NA,"Bachelor's (B.A., B.S.)",There was no confusion.,The study is about my opinion after watching short clips about a fictional group of people,12/12,12,12,GGGGGGGGGGGG,dont_like_icecream|babies_blankets|climb_fences|like_sing|sleep_trees|hop_puddles|flap_arms_happy|dont_like_mud|can_flip_air|chase_shadows|bounce_ball_head|eat_flowers,NA,FL_43,song|look_left|attn_check|clap|pond|potatoes|cave|window|maple_syrup|banjo|sad|cats|dance|opera|yellow|garbage|lion
474dc4190c59,2026-08-17 14:47:02,2026-08-17 15:01:05,IP Address,100,843,True,2026-08-17 15:01:05,R_1D2NFLcXEl8nYdH,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|cow|horse|dog|bird,90,50,80,80,50,80,80,80,50,80,80,80,80,5,80,80,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Male,NA,Black or African American,NA,"Bachelor's (B.A., B.S.)",N/A,how people perceive others,8/8,8,8,GGGGGGGG,babies_blankets|dont_like_icecream|sleep_trees|draw_stars_knees|like_sing|dont_like_mud|flap_arms_happy|freckles_feet,NA,FL_40,opera|maple_syrup|yellow|sad|pond|potatoes|banjo|dance|attn_check|look_left|cats|clap|song|window|cave|garbage|lion
efe80f003de2,2026-08-17 14:54:05,2026-08-17 15:01:05,IP Address,100,420,True,2026-08-17 15:01:06,R_30PFlWk9CBtDSbB,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|bird|cow|dog|horse,0,17,9,38,15,43,76,19,6,24,63,23,10,11,50,14,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Prefer not to specify,NA,Prefer not to specify,NA,Prefer not to specify,NA,unsure,4/16,4,16,SSSSSSSSGSSSSGGG,chase_shadows|like_sing|dont_like_icecream|scared_ladybugs|babies_blankets|dont_like_mud|draw_stars_knees|eat_flowers|climb_fences|flap_arms_happy|hop_puddles|sleep_trees|stripes_hair|bounce_ball_head|freckles_feet|can_flip_air,NA,FL_39,sad|cave|opera|attn_check|cats|dance|pond|clap|look_left|maple_syrup|yellow|window|song|lion|garbage|banjo|potatoes
