hashed_id,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,pledge,sound_check,sound_check_DO,cave_1,lion_1,potatoes_1,banjo_1,look_left_1,clap_1,sad_1,maple_syrup_1,cats_1,opera_1,dance_1,song_1,window_1,garbage_1,pond_1,yellow_1,attn_check_1,check_task,check_task_DO,AI,gender,gender_4_TEXT,race,race_15_TEXT,education,issues,about,condition,num_generics,total_utt,training_structure,training_features_order,FL_12_DO,InductionTask_DO
3a771534da9c,2025-03-10 09:12:15,2025-03-10 09:17:49,IP Address,100,333,True,2025-03-10 09:17:49,R_6JXa5SbMRYHu2cx,anonymous,EN,I consent,"Yes, I will",bird,pig|horse|bird|dog|cow,60,12,30,17,68,17,67,18,66,21,63,43,11,18,18,14,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American,Hispanic or Latino/a",NA,"Bachelor's (B.A., B.S.)",n/a,nothing,0/8,0,8,SSSSSSSS,freckles_feet|stripes_hair|flap_arms_happy|bounce_ball_head|eat_flowers|like_sing|dont_like_mud|can_flip_air,FL_24,potatoes|banjo|maple_syrup|cats|look_left|opera|window|clap|sad|garbage|cave|attn_check|lion|pond|song|yellow|dance
1f4787be5469,2025-03-10 09:10:51,2025-03-10 09:18:09,IP Address,100,438,True,2025-03-10 09:18:10,R_6i8zRO06oSFwyxA,anonymous,EN,I consent,"Yes, I will",bird,cow|horse|bird|pig|dog,9,4,23,16,50,100,24,1,10,24,11,25,8,4,50,11,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Drawing pictures of people|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",no problems,zarbies,0/12,0,12,SSSSSSSSSSSS,can_flip_air|scared_ladybugs|flap_arms_happy|climb_fences|like_sing|dont_like_mud|sleep_trees|hop_puddles|dont_like_icecream|babies_blankets|draw_stars_knees|chase_shadows,FL_34,look_left|attn_check|clap|lion|dance|cats|maple_syrup|sad|yellow|pond|song|garbage|potatoes|cave|banjo|window|opera
791881f38a91,2025-03-10 08:42:58,2025-03-10 09:18:17,IP Address,100,2119,True,2025-03-10 09:18:18,R_3Vrdr8cdLPZ90hb,anonymous,EN,I consent,"Yes, I will",bird,horse|pig|bird|dog|cow,83,91,35,100,50,100,60,89,100,100,100,100,95,25,93,76,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,I really don't know.,16/16,16,16,GGGGGGGGGGGGGGGG,eat_flowers|chase_shadows|babies_blankets|sleep_trees|draw_stars_knees|freckles_feet|scared_ladybugs|stripes_hair|can_flip_air|climb_fences|bounce_ball_head|hop_puddles|flap_arms_happy|like_sing|dont_like_mud|dont_like_icecream,FL_45,potatoes|yellow|sad|window|clap|cats|cave|maple_syrup|attn_check|dance|look_left|pond|opera|garbage|banjo|lion|song
f2f9560fd849,2025-03-10 09:07:38,2025-03-10 09:18:22,IP Address,100,643,True,2025-03-10 09:18:23,R_1eXKTjd3rsufm6q,anonymous,EN,I consent,"Yes, I will",bird,dog|cow|horse|pig|bird,75,47,77,71,51,72,23,73,32,43,86,71,88,23,90,65,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,Hispanic or Latino/a,NA,Some college,none,too see how biased people are about people of color,12/12,12,12,GGGGGGGGGGGG,dont_like_icecream|freckles_feet|chase_shadows|scared_ladybugs|climb_fences|stripes_hair|eat_flowers|sleep_trees|hop_puddles|draw_stars_knees|can_flip_air|flap_arms_happy,FL_43,potatoes|banjo|window|lion|look_left|sad|yellow|pond|garbage|clap|maple_syrup|attn_check|cave|dance|cats|song|opera
2af94d05587c,2025-03-10 09:10:25,2025-03-10 09:18:31,IP Address,100,486,True,2025-03-10 09:18:32,R_3p7x2ebFbZYpFq9,anonymous,EN,I consent,"Yes, I will",bird,bird|pig|dog|cow|horse,90,1,37,12,50,3,15,53,0,4,100,89,11,5,100,66,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,generalizations,4/8,4,8,SSGGSGGS,sleep_trees|flap_arms_happy|can_flip_air|dont_like_icecream|like_sing|freckles_feet|stripes_hair|scared_ladybugs,FL_37,opera|cats|pond|look_left|song|lion|window|garbage|potatoes|clap|sad|yellow|cave|banjo|attn_check|maple_syrup|dance
15502c87d232,2025-03-10 09:14:23,2025-03-10 09:18:42,IP Address,100,258,True,2025-03-10 09:18:42,R_5wF5BoFK4kG9j77,anonymous,EN,I consent,"Yes, I will",bird,pig|bird|cow|horse|dog,75,1,17,3,20,25,90,2,1,5,10,10,1,1,50,25,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,perception of behavior,baseline,NA,NA,NA,NA,FL_14,banjo|yellow|attn_check|garbage|song|pond|opera|potatoes|window|lion|cats|maple_syrup|cave|sad|clap|dance|look_left
08a7baaf1ca1,2025-03-10 09:09:24,2025-03-10 09:18:44,IP Address,100,560,True,2025-03-10 09:18:45,R_6cuzUvIQseOnJIa,anonymous,EN,I consent,"Yes, I will",bird,bird|pig|horse|dog|cow,0,0,7,22,16,13,11,1,33,34,50,60,13,4,4,4,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",no,racial perceptions?,4/12,4,12,SGSSGGGSSSSS,flap_arms_happy|can_flip_air|draw_stars_knees|sleep_trees|chase_shadows|scared_ladybugs|bounce_ball_head|eat_flowers|babies_blankets|like_sing|dont_like_icecream|climb_fences,FL_38,lion|dance|sad|garbage|pond|look_left|cave|attn_check|cats|clap|banjo|song|opera|potatoes|yellow|maple_syrup|window
7b7f15287c8e,2025-03-10 09:11:18,2025-03-10 09:18:51,IP Address,100,452,True,2025-03-10 09:18:51,R_3n1L4lV1gcsMjfX,anonymous,EN,I consent,"Yes, I will",bird,bird|cow|dog|pig|horse,4,1,13,11,50,1,15,1,6,30,50,24,20,1,3,5,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Male,NA,Hispanic or Latino/a,NA,"Bachelor's (B.A., B.S.)",NA,stereotypes,0/16,0,16,SSSSSSSSSSSSSSSS,can_flip_air|bounce_ball_head|climb_fences|babies_blankets|chase_shadows|freckles_feet|draw_stars_knees|scared_ladybugs|dont_like_icecream|stripes_hair|hop_puddles|like_sing|eat_flowers|dont_like_mud|sleep_trees|flap_arms_happy,FL_35,look_left|yellow|pond|maple_syrup|banjo|sad|lion|song|attn_check|opera|cave|window|clap|potatoes|garbage|cats|dance
885d30983032,2025-03-10 09:15:08,2025-03-10 09:18:51,IP Address,100,223,True,2025-03-10 09:18:52,R_7ypziZ2XQJHktFf,anonymous,EN,I consent,"Yes, I will",bird,bird|horse|dog|cow|pig,100,50,2,21,100,100,0,100,100,2,100,1,100,100,100,100,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,Some college,NA,Interdimensional cable,8/8,8,8,GGGGGGGG,scared_ladybugs|babies_blankets|can_flip_air|bounce_ball_head|flap_arms_happy|dont_like_icecream|dont_like_mud|freckles_feet,FL_40,lion|sad|window|banjo|clap|cave|pond|song|cats|potatoes|look_left|dance|garbage|opera|yellow|maple_syrup|attn_check
05bcedc1579a,2025-03-10 09:14:49,2025-03-10 09:18:56,IP Address,100,247,True,2025-03-10 09:18:57,R_3dH2L4xx74c3pKT,anonymous,EN,I consent,"Yes, I will",bird,horse|cow|bird|dog|pig,5,0,87,50,25,37,15,75,0,10,51,100,2,22,60,100,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,High school/GED,NA,prejudice,4/4,4,4,GGGG,draw_stars_knees|bounce_ball_head|stripes_hair|flap_arms_happy,FL_36,cave|lion|garbage|yellow|banjo|window|song|clap|attn_check|maple_syrup|look_left|dance|opera|potatoes|cats|sad|pond
971a95488f3b,2025-03-10 09:09:03,2025-03-10 09:19:03,IP Address,100,600,True,2025-03-10 09:19:04,R_7773NMgfi0KCAjI,anonymous,EN,I consent,"Yes, I will",bird,pig|bird|horse|dog|cow,0,6,40,60,35,75,65,25,50,30,25,65,50,40,60,75,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,"Doctoral (Ph.D., J.D., M.D.)",NA,answering questions about fictional characters,4/12,4,12,SSSSGSGGSSGS,can_flip_air|dont_like_icecream|scared_ladybugs|stripes_hair|freckles_feet|flap_arms_happy|bounce_ball_head|draw_stars_knees|climb_fences|hop_puddles|babies_blankets|like_sing,FL_38,cave|potatoes|dance|opera|attn_check|look_left|cats|lion|window|song|banjo|sad|yellow|maple_syrup|garbage|pond|clap
c428309b4f9d,2025-03-10 09:11:55,2025-03-10 09:19:05,IP Address,100,429,True,2025-03-10 09:19:05,R_11puZSol4DgFvMt,anonymous,EN,I consent,"Yes, I will",bird,cow|pig|bird|horse|dog,40,1,30,20,85,24,0,0,23,50,10,80,35,4,20,50,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,what would fictional people do vs real people. imposing real people behaviors on fictional people,0/16,0,16,SSSSSSSSSSSSSSSS,chase_shadows|freckles_feet|hop_puddles|dont_like_icecream|draw_stars_knees|flap_arms_happy|climb_fences|bounce_ball_head|scared_ladybugs|eat_flowers|babies_blankets|dont_like_mud|can_flip_air|sleep_trees|stripes_hair|like_sing,FL_35,clap|attn_check|potatoes|lion|banjo|dance|cave|sad|garbage|song|pond|maple_syrup|cats|opera|window|look_left|yellow
11f55d638531,2025-03-10 09:07:03,2025-03-10 09:19:09,IP Address,100,726,True,2025-03-10 09:19:10,R_5zhklJlLowklfKp,anonymous,EN,I consent,"Yes, I will",bird,pig|dog|bird|cow|horse,57,42,76,40,32,42,44,59,44,64,69,62,42,49,55,34,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",None,fictional group of peoplw,4/8,4,8,GSSGSSGG,stripes_hair|dont_like_mud|flap_arms_happy|hop_puddles|sleep_trees|scared_ladybugs|eat_flowers|bounce_ball_head,FL_37,cats|maple_syrup|banjo|song|pond|garbage|yellow|sad|attn_check|clap|lion|potatoes|dance|cave|window|look_left|opera
4a34d500039e,2025-03-10 09:15:14,2025-03-10 09:20:22,IP Address,100,307,True,2025-03-10 09:20:22,R_5Hbh3uI5HVaKAS1,anonymous,EN,I consent,"Yes, I will",bird,cow|dog|horse|bird|pig,2,3,16,2,5,2,23,1,2,11,14,15,10,1,16,2,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,High school/GED,NA,I think it was about stereotypes about groups of people,4/12,4,12,SSGGSSSSSGSG,sleep_trees|climb_fences|draw_stars_knees|bounce_ball_head|hop_puddles|dont_like_icecream|flap_arms_happy|can_flip_air|like_sing|freckles_feet|eat_flowers|dont_like_mud,FL_38,lion|clap|song|attn_check|cave|banjo|cats|garbage|dance|opera|look_left|maple_syrup|yellow|sad|potatoes|window|pond
90d92bf5682f,2025-03-10 08:53:04,2025-03-10 09:20:47,IP Address,100,1663,True,2025-03-10 09:20:47,R_3IsJ7iKGSr7k6A4,anonymous,EN,I consent,"Yes, I will",bird,horse|dog|cow|bird|pig,50,15,10,25,40,25,0,25,9,50,100,50,49,0,50,50,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",none,understanding how we group people,16/16,16,16,GGGGGGGGGGGGGGGG,like_sing|dont_like_mud|climb_fences|flap_arms_happy|eat_flowers|stripes_hair|can_flip_air|sleep_trees|dont_like_icecream|bounce_ball_head|hop_puddles|chase_shadows|draw_stars_knees|scared_ladybugs|babies_blankets|freckles_feet,FL_45,sad|potatoes|lion|song|pond|attn_check|clap|cave|garbage|banjo|yellow|look_left|window|maple_syrup|dance|cats|opera
e612c4d99f2a,2025-03-10 09:17:28,2025-03-10 09:20:53,IP Address,100,204,True,2025-03-10 09:20:53,R_3GeM1a57dY5RHM4,anonymous,EN,I consent,"Yes, I will",bird,dog|horse|pig|cow|bird,57,50,20,5,7,3,1,4,10,10,50,25,2,1,75,3,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,Some college,NA,Forming stereotypes when given a small amount of information,baseline,NA,NA,NA,NA,FL_14,dance|banjo|look_left|song|yellow|pond|garbage|clap|sad|cats|window|cave|potatoes|attn_check|opera|lion|maple_syrup
5c4737e7b18f,2025-03-10 09:13:13,2025-03-10 09:20:53,IP Address,100,460,True,2025-03-10 09:20:54,R_1Lj9lNqJrroVofp,anonymous,EN,I consent,"Yes, I will",bird,bird|cow|pig|dog|horse,0,0,16,6,51,1,54,2,7,16,28,37,39,1,1,15,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Drawing pictures of people|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",Did not experience any issues,How we rate people after knowing some things about them,8/16,8,16,GGGSSSSGGSGGSSGS,babies_blankets|can_flip_air|dont_like_mud|dont_like_icecream|scared_ladybugs|freckles_feet|eat_flowers|bounce_ball_head|hop_puddles|stripes_hair|climb_fences|sleep_trees|chase_shadows|draw_stars_knees|flap_arms_happy|like_sing,FL_42,cats|yellow|dance|opera|banjo|window|sad|look_left|attn_check|potatoes|song|lion|cave|garbage|pond|maple_syrup|clap
638baf0b5411,2025-03-10 08:55:29,2025-03-10 09:21:07,IP Address,100,1538,True,2025-03-10 09:21:07,R_7fiwCn1ETb6OYO4,anonymous,EN,I consent,"Yes, I will",bird,pig|horse|bird|cow|dog,60,10,40,25,51,77,81,68,30,75,35,50,53,92,35,73,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Female,NA,Black or African American,NA,"Bachelor's (B.A., B.S.)",no problem,the group was weird,0/12,0,12,SSSSSSSSSSSS,hop_puddles|babies_blankets|eat_flowers|chase_shadows|like_sing|flap_arms_happy|freckles_feet|dont_like_icecream|dont_like_mud|bounce_ball_head|stripes_hair|draw_stars_knees,FL_34,banjo|cats|lion|song|look_left|dance|yellow|opera|window|pond|potatoes|clap|cave|attn_check|sad|garbage|maple_syrup
c06d3108f781,2025-03-10 09:10:35,2025-03-10 09:21:11,IP Address,100,635,True,2025-03-10 09:21:11,R_51C9gRB0UNcfqcp,anonymous,EN,I consent,"Yes, I will",bird,dog|pig|cow|horse|bird,35,3,15,18,32,20,24,30,5,30,0,50,35,13,10,10,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Female,NA,Hispanic or Latino/a,NA,Some college,NA,if we perceive sterotypes about made up people,0/12,0,12,SSSSSSSSSSSS,can_flip_air|dont_like_mud|dont_like_icecream|bounce_ball_head|freckles_feet|flap_arms_happy|chase_shadows|scared_ladybugs|hop_puddles|stripes_hair|babies_blankets|like_sing,FL_34,dance|attn_check|potatoes|pond|banjo|cats|opera|song|look_left|sad|maple_syrup|window|lion|cave|clap|yellow|garbage
72824fc1ce8c,2025-03-10 09:15:07,2025-03-10 09:21:33,IP Address,100,385,True,2025-03-10 09:21:33,R_3FlcQQdVFL4wCXt,anonymous,EN,I consent,"Yes, I will",bird,cow|pig|dog|horse|bird,100,100,100,100,100,100,11,100,100,100,100,100,100,100,100,100,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,how I would judge/perceive the actions of a group of people based on how they were described to me previously,12/12,12,12,GGGGGGGGGGGG,can_flip_air|draw_stars_knees|scared_ladybugs|sleep_trees|freckles_feet|climb_fences|hop_puddles|babies_blankets|bounce_ball_head|stripes_hair|eat_flowers|dont_like_icecream,FL_43,sad|attn_check|cave|opera|clap|maple_syrup|look_left|yellow|lion|cats|banjo|song|potatoes|window|garbage|dance|pond
ebaba3a04721,2025-03-10 09:15:19,2025-03-10 09:21:57,IP Address,100,397,True,2025-03-10 09:21:57,R_3eapLhd4K74Y4Pw,anonymous,EN,I consent,"Yes, I will",bird,bird|pig|cow|horse|dog,5,1,6,6,50,50,25,4,1,50,1,100,2,0,1,6,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,Questions about a fictional group of people,16/16,16,16,GGGGGGGGGGGGGGGG,dont_like_mud|draw_stars_knees|dont_like_icecream|can_flip_air|like_sing|stripes_hair|scared_ladybugs|babies_blankets|hop_puddles|sleep_trees|chase_shadows|flap_arms_happy|freckles_feet|eat_flowers|bounce_ball_head|climb_fences,FL_45,cave|potatoes|attn_check|clap|opera|yellow|look_left|dance|maple_syrup|pond|window|song|lion|garbage|sad|cats|banjo
